Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
6458,US-2021-142594,01/12/2021,06/12/2021,Second Class,EJ-14155,Eva Jacobs,Replacement,United States,Franklin,Massachusetts,02038,East,FUR-TA-10001095,Direct Sale,Tables,366.009,3,0.3,-47.0583
6459,US-2021-142594,01/12/2021,06/12/2021,Second Class,EJ-14155,Eva Jacobs,Replacement,United States,Franklin,Massachusetts,02038,East,OFF-AP-10002945,Third Party,Appliances,901.95,3,0,297.6435
6460,US-2021-143805,01/12/2021,03/12/2021,Second Class,JD-15895,Jonathan Doherty,Servicing,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Third Party,Appliances,2104.55,7,0,694.5015
6461,US-2021-130393,01/12/2021,03/12/2021,Second Class,JM-15865,John Murray,Replacement,United States,San Angelo,Texas,76903,Central,OFF-AP-10004859,Third Party,Appliances,11.648,4,0.8,-30.8672
6462,US-2021-136483,01/12/2021,06/12/2021,Standard Class,AG-10390,Allen Goldenen,Replacement,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Third Party,Art,4.704,2,0.2,0.4116
6463,US-2021-104689,01/12/2021,05/12/2021,Standard Class,FH-14365,Fred Hopkins,Servicing,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Third Party,Art,23.04,8,0,6.912
6464,US-2021-157336,01/12/2021,05/12/2021,Second Class,SJ-20500,Shirley Jackson,Replacement,United States,Fairfield,Connecticut,06824,East,OFF-BI-10004236,Third Party,Binders,88.08,6,0,40.5168
6465,US-2021-155768,01/12/2021,01/12/2021,Same Day,LB-16795,Laurel Beltran,Other,United States,Oxnard,California,93030,West,OFF-EN-10001219,Third Party,Envelopes,22.92,3,0,11.2308
6466,US-2021-155768,01/12/2021,01/12/2021,Same Day,LB-16795,Laurel Beltran,Other,United States,Oxnard,California,93030,West,OFF-PA-10001357,Third Party,Paper,47.9,1,0,22.992
6467,US-2021-129903,01/12/2021,04/12/2021,Second Class,GZ-14470,Gary Zandusky,Replacement,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Third Party,Paper,23.92,4,0,11.7208
6468,US-2021-155768,01/12/2021,01/12/2021,Same Day,LB-16795,Laurel Beltran,Other,United States,Oxnard,California,93030,West,OFF-ST-10002292,Third Party,Storage,1112.94,3,0,222.588
6469,US-2021-143805,01/12/2021,03/12/2021,Second Class,JD-15895,Jonathan Doherty,Servicing,United States,Richmond,Virginia,23223,South,OFF-SU-10004664,Third Party,Supplies,40.7,5,0,11.803
6470,US-2021-142594,01/12/2021,06/12/2021,Second Class,EJ-14155,Eva Jacobs,Replacement,United States,Franklin,Massachusetts,02038,East,TEC-PH-10000193,Pre Book,Phones,137.94,3,0,35.8644
6471,US-2021-127698,01/12/2021,01/12/2021,Same Day,MV-18190,Mike Vittorini,Replacement,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Pre Book,Phones,863.928,9,0.2,86.3928
6472,US-2021-113621,01/12/2021,05/12/2021,Standard Class,JE-15745,Joel Eaton,Replacement,United States,Rockville,Maryland,20852,East,TEC-PH-10003931,Pre Book,Phones,179.97,3,0,44.9925
6473,US-2021-164770,02/12/2021,04/12/2021,Second Class,MY-18295,Muhammed Yedwab,Servicing,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Direct Sale,Bookcases,781.864,10,0.32,-137.976
6474,US-2021-113985,02/12/2021,07/12/2021,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,San Jose,California,95123,West,FUR-FU-10003026,Direct Sale,Furnishings,14.52,3,0,5.6628
6475,US-2021-163804,02/12/2021,08/12/2021,Standard Class,DB-13270,Deborah Brumfield,Other,United States,Providence,Rhode Island,02908,East,FUR-FU-10004864,Direct Sale,Furnishings,72.42,6,0,23.8986
6476,US-2021-113985,02/12/2021,07/12/2021,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,San Jose,California,95123,West,OFF-AP-10001303,Third Party,Appliances,59.7,3,0,26.865
6477,US-2021-113985,02/12/2021,07/12/2021,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,San Jose,California,95123,West,OFF-BI-10000632,Third Party,Binders,104.184,3,0.2,33.8598
6478,US-2021-105354,02/12/2021,06/12/2021,Standard Class,PW-19030,Pauline Webber,Servicing,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Third Party,Binders,115.84,8,0,54.4448
6479,US-2021-113985,02/12/2021,07/12/2021,Standard Class,KD-16495,Keith Dawkins,Servicing,United States,San Jose,California,95123,West,OFF-BI-10002353,Third Party,Binders,24.704,2,0.2,9.264
6480,US-2021-155103,02/12/2021,07/12/2021,Standard Class,JF-15190,Jamie Frazer,Replacement,United States,New York City,New York,10024,East,OFF-BI-10004236,Third Party,Binders,35.232,3,0.2,11.4504
6481,US-2021-155103,02/12/2021,07/12/2021,Standard Class,JF-15190,Jamie Frazer,Replacement,United States,New York City,New York,10024,East,OFF-BI-10004318,Third Party,Binders,415.176,3,0.2,134.9322
6482,US-2021-155103,02/12/2021,07/12/2021,Standard Class,JF-15190,Jamie Frazer,Replacement,United States,New York City,New York,10024,East,OFF-PA-10000062,Third Party,Paper,54.96,1,0,26.9304
6483,US-2021-108455,02/12/2021,08/12/2021,Standard Class,MK-18160,Mike Kennedy,Replacement,United States,San Francisco,California,94122,West,OFF-PA-10002262,Third Party,Paper,25.92,4,0,12.4416
6484,US-2021-108455,02/12/2021,08/12/2021,Standard Class,MK-18160,Mike Kennedy,Replacement,United States,San Francisco,California,94122,West,OFF-PA-10002464,Third Party,Paper,40.46,7,0,19.8254
6485,US-2021-164770,02/12/2021,04/12/2021,Second Class,MY-18295,Muhammed Yedwab,Servicing,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Third Party,Paper,30.816,9,0.2,9.63
6486,US-2021-163804,02/12/2021,08/12/2021,Standard Class,DB-13270,Deborah Brumfield,Other,United States,Providence,Rhode Island,02908,East,OFF-ST-10000142,Third Party,Storage,2079.4,5,0,582.232
6487,US-2021-108455,02/12/2021,08/12/2021,Standard Class,MK-18160,Mike Kennedy,Replacement,United States,San Francisco,California,94122,West,OFF-ST-10002214,Third Party,Storage,33.87,3,0,8.8062
6488,US-2021-143154,02/12/2021,08/12/2021,Standard Class,AS-10225,Alan Schoenberger,Servicing,United States,Longmont,Colorado,80501,West,TEC-AC-10002942,Pre Book,Accessories,165.6,3,0.2,-6.21
6489,US-2021-163804,02/12/2021,08/12/2021,Standard Class,DB-13270,Deborah Brumfield,Other,United States,Providence,Rhode Island,02908,East,TEC-PH-10000441,Pre Book,Phones,629.95,5,0,176.386
6490,CA-2021-133541,02/12/2021,06/12/2021,Standard Class,NC-19470,Neil Cohen,Other,Canada,Halifax,Nova Scotia,B3H,East,FUR-FU-10001588,Direct Sale,Furnishings,58.36,5,0.6,-24.803
6491,CA-2021-124574,02/12/2021,06/12/2021,Standard Class,MK-19560,Michael Knudson,Servicing,Canada,Moncton,New Brunswick,E1A,East,FUR-FU-10002759,Direct Sale,Furnishings,39.96,5,0.6,-20.976
6492,CA-2021-111254,02/12/2021,06/12/2021,Standard Class,MK-19560,Michael Knudson,Servicing,Canada,Moncton,New Brunswick,E1A,East,OFF-AR-10000940,Third Party,Art,16.464,7,0.2,2.4406
6493,US-2021-149762,03/12/2021,07/12/2021,Standard Class,RD-19720,Roger Demir,Replacement,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Direct Sale,Bookcases,205.666,2,0.15,-12.098
6494,US-2021-150861,03/12/2021,06/12/2021,First Class,EG-13900,Emily Grady,Replacement,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Direct Sale,Chairs,542.646,3,0.1,102.4998
6495,US-2021-122063,03/12/2021,07/12/2021,Standard Class,MM-17920,Michael Moore,Replacement,United States,Richmond,Indiana,47374,Central,FUR-CH-10004754,Direct Sale,Chairs,29.98,1,0,8.0946
6496,US-2021-153598,03/12/2021,06/12/2021,First Class,NM-18520,Neoma Murray,Replacement,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Direct Sale,Furnishings,111.9,6,0,51.474
6497,US-2021-150861,03/12/2021,06/12/2021,First Class,EG-13900,Emily Grady,Replacement,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Direct Sale,Tables,400.032,2,0.4,-153.3456
6498,US-2021-149762,03/12/2021,07/12/2021,Standard Class,RD-19720,Roger Demir,Replacement,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Direct Sale,Tables,268.704,3,0.2,6.7176
6499,US-2021-122063,03/12/2021,07/12/2021,Standard Class,MM-17920,Michael Moore,Replacement,United States,Richmond,Indiana,47374,Central,FUR-TA-10004575,Direct Sale,Tables,581.96,2,0,104.7528
6500,US-2021-161683,03/12/2021,08/12/2021,Standard Class,CJ-12010,Caroline Jumper,Replacement,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000179,Third Party,Appliances,394.816,4,0.2,93.7688
6501,US-2021-149762,03/12/2021,07/12/2021,Standard Class,RD-19720,Roger Demir,Replacement,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Third Party,Art,21.92,8,0,5.9184
6502,US-2021-161683,03/12/2021,08/12/2021,Standard Class,CJ-12010,Caroline Jumper,Replacement,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001072,Third Party,Binders,18.192,4,0.7,-14.5536
6503,US-2021-150861,03/12/2021,06/12/2021,First Class,EG-13900,Emily Grady,Replacement,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Third Party,Labels,6.3,2,0,3.024
6504,US-2021-150861,03/12/2021,06/12/2021,First Class,EG-13900,Emily Grady,Replacement,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Third Party,Paper,182.72,8,0,84.0512
6505,US-2021-149762,03/12/2021,07/12/2021,Standard Class,RD-19720,Roger Demir,Replacement,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Third Party,Storage,48.72,3,0,7.308
6506,US-2021-161025,03/12/2021,09/12/2021,Standard Class,GM-14440,Gary McGarr,Replacement,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Third Party,Storage,772.68,4,0,108.1752
6507,US-2021-150861,03/12/2021,06/12/2021,First Class,EG-13900,Emily Grady,Replacement,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Third Party,Storage,33.63,3,0,10.089
6508,US-2021-153598,03/12/2021,06/12/2021,First Class,NM-18520,Neoma Murray,Replacement,United States,Los Angeles,California,90045,West,TEC-AC-10003870,Pre Book,Accessories,1649.95,5,0,659.98
6509,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,FUR-FU-10001602,Direct Sale,Furnishings,113.79,3,0,20.4822
6510,US-2021-105277,04/12/2021,08/12/2021,Standard Class,LM-17065,Liz MacKendrick,Replacement,United States,Auburn,New York,13021,East,OFF-BI-10000301,Third Party,Binders,15.528,3,0.2,5.823
6511,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,OFF-BI-10004656,Third Party,Binders,1.728,1,0.2,0.6048
6512,US-2021-112060,04/12/2021,09/12/2021,Standard Class,KT-16465,Kean Takahito,Replacement,United States,San Francisco,California,94109,West,OFF-PA-10000994,Third Party,Paper,104.85,1,0,50.328
6513,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,OFF-PA-10001685,Third Party,Paper,40.56,4,0,19.8744
6514,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,OFF-ST-10000676,Third Party,Storage,193.86,2,0,11.6316
6515,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,OFF-ST-10001418,Third Party,Storage,182.94,3,0,3.6588
6516,US-2021-139885,04/12/2021,08/12/2021,Standard Class,EB-13840,Ellis Ballard,Servicing,United States,New York City,New York,10035,East,OFF-ST-10003324,Third Party,Storage,212.88,6,0,0
6517,US-2021-126004,04/12/2021,05/12/2021,First Class,BM-11140,Becky Martin,Replacement,United States,New York City,New York,10024,East,TEC-AC-10001432,Pre Book,Accessories,78.15,1,0,34.386
6518,CA-2021-119508,04/12/2021,09/12/2021,Standard Class,TZ-21580,Tracy Zic,Replacement,Canada,Vancouver,British Columbia,V6B,West,FUR-FU-10004270,Direct Sale,Furnishings,25.08,6,0,9.03
6519,CA-2021-119508,04/12/2021,09/12/2021,Standard Class,TZ-21580,Tracy Zic,Replacement,Canada,Vancouver,British Columbia,V6B,West,OFF-AR-10003723,Third Party,Art,16.9,5,0,6.25
6520,US-2021-143749,05/12/2021,07/12/2021,First Class,AG-10300,Aleksandra Gannaway,Servicing,United States,Franklin,Massachusetts,02038,East,FUR-BO-10002853,Direct Sale,Bookcases,81.94,1,0,20.485
6521,US-2021-114489,05/12/2021,09/12/2021,Standard Class,JE-16165,Justin Ellison,Servicing,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Direct Sale,Chairs,1951.84,8,0,585.552
6522,US-2021-146374,05/12/2021,10/12/2021,Second Class,HE-14800,Harold Engle,Servicing,United States,Newark,Delaware,19711,East,FUR-FU-10002671,Direct Sale,Furnishings,13.4,1,0,6.432
6523,US-2021-124772,05/12/2021,06/12/2021,First Class,JG-15160,James Galang,Replacement,United States,Murray,Kentucky,42071,South,FUR-FU-10004748,Direct Sale,Furnishings,191.82,3,0,74.8098
6524,US-2021-140564,05/12/2021,10/12/2021,Second Class,TC-21475,Tony Chapman,Other,United States,Washington,District of Columbia,20016,East,OFF-AR-10000034,Third Party,Art,33.92,8,0,13.2288
6525,US-2021-163636,05/12/2021,09/12/2021,Second Class,MP-18175,Mike Pelletier,Other,United States,Chicago,Illinois,60623,Central,OFF-AR-10001547,Third Party,Art,3.536,2,0.2,0.3094
6526,US-2021-114489,05/12/2021,09/12/2021,Standard Class,JE-16165,Justin Ellison,Servicing,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Third Party,Binders,171.55,5,0,80.6285
6527,US-2021-161389,05/12/2021,10/12/2021,Standard Class,IM-15070,Irene Maddox,Replacement,United States,Seattle,Washington,98103,West,OFF-BI-10003656,Third Party,Binders,407.976,3,0.2,132.5922
6528,US-2021-146374,05/12/2021,10/12/2021,Second Class,HE-14800,Harold Engle,Servicing,United States,Newark,Delaware,19711,East,OFF-EN-10004483,Third Party,Envelopes,109.69,7,0,51.5543
6529,US-2021-145009,05/12/2021,08/12/2021,Second Class,RF-19345,Randy Ferguson,Servicing,United States,Chicago,Illinois,60610,Central,OFF-LA-10004853,Third Party,Labels,11.952,3,0.2,3.8844
6530,US-2021-146374,05/12/2021,10/12/2021,Second Class,HE-14800,Harold Engle,Servicing,United States,Newark,Delaware,19711,East,OFF-PA-10000349,Third Party,Paper,4.98,1,0,2.3406
6531,US-2021-109722,05/12/2021,07/12/2021,Second Class,TP-21130,Theone Pippenger,Replacement,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Third Party,Storage,584.82,9,0,70.1784
6532,US-2021-108434,05/12/2021,07/12/2021,Second Class,JG-15160,James Galang,Replacement,United States,New York City,New York,10024,East,OFF-ST-10002615,Third Party,Storage,465.18,3,0,120.9468
6533,US-2021-114489,05/12/2021,09/12/2021,Standard Class,JE-16165,Justin Ellison,Servicing,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Pre Book,Phones,384.45,11,0,103.8015
6534,US-2021-109722,05/12/2021,07/12/2021,Second Class,TP-21130,Theone Pippenger,Replacement,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Pre Book,Phones,699.98,2,0,195.9944
6535,US-2021-114489,05/12/2021,09/12/2021,Standard Class,JE-16165,Justin Ellison,Servicing,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Pre Book,Phones,149.97,3,0,5.9988
6536,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,OFF-AR-10004752,Third Party,Art,18.69,7,0,5.2332
6537,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Third Party,Binders,47.208,7,0.2,15.3426
6538,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,OFF-BI-10001658,Third Party,Binders,59.808,3,0.2,19.4376
6539,US-2021-162390,06/12/2021,12/12/2021,Standard Class,DP-13105,Dave Poirier,Servicing,United States,Hempstead,New York,11550,East,OFF-BI-10001721,Third Party,Binders,222.352,13,0.2,77.8232
6540,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,OFF-BI-10002026,Third Party,Binders,437.472,14,0.2,153.1152
6541,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,OFF-BI-10003727,Third Party,Binders,13.376,4,0.2,4.6816
6542,US-2021-162390,06/12/2021,12/12/2021,Standard Class,DP-13105,Dave Poirier,Servicing,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Third Party,Binders,968.744,7,0.2,314.8418
6543,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,OFF-EN-10000927,Third Party,Envelopes,35.89,1,0,16.1505
6544,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,OFF-FA-10003467,Third Party,Fasteners,13.86,7,0,0
6545,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,OFF-PA-10000482,Third Party,Paper,189.7,5,0,89.159
6546,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,OFF-PA-10000743,Third Party,Paper,13.36,2,0,6.4128
6547,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,OFF-PA-10001736,Third Party,Paper,248.08,7,0,116.5976
6548,US-2021-114776,06/12/2021,07/12/2021,First Class,GG-14650,Greg Guthrie,Servicing,United States,Antioch,California,94509,West,OFF-PA-10004100,Third Party,Paper,19.44,3,0,9.3312
6549,US-2021-162390,06/12/2021,12/12/2021,Standard Class,DP-13105,Dave Poirier,Servicing,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Pre Book,Copiers,479.984,2,0.2,89.997
6550,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,TEC-PH-10002310,Pre Book,Phones,156.792,1,0.2,13.7193
6551,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,TEC-PH-10002496,Pre Book,Phones,249.584,2,0.2,31.198
6552,US-2021-169040,06/12/2021,12/12/2021,Standard Class,GT-14710,Greg Tran,Replacement,United States,Seattle,Washington,98105,West,TEC-PH-10002834,Pre Book,Phones,431.976,3,0.2,26.9985
6553,US-2021-103674,06/12/2021,10/12/2021,Standard Class,AP-10720,Anne Pryor,Other,United States,Los Angeles,California,90032,West,TEC-PH-10004080,Pre Book,Phones,271.96,5,0.2,27.196
6554,US-2021-160108,08/12/2021,12/12/2021,Standard Class,AG-10900,Arthur Gainer,Replacement,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Direct Sale,Bookcases,405.86,7,0,32.4688
6555,US-2021-160108,08/12/2021,12/12/2021,Standard Class,AG-10900,Arthur Gainer,Replacement,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Direct Sale,Chairs,680.01,3,0,176.8026
6556,US-2021-117590,08/12/2021,10/12/2021,First Class,GH-14485,Gene Hale,Servicing,United States,Richardson,Texas,75080,Central,FUR-FU-10003664,Direct Sale,Furnishings,190.92,5,0.6,-147.963
6557,US-2021-131289,08/12/2021,14/12/2021,Standard Class,SP-20620,Stefania Perrino,Servicing,United States,San Francisco,California,94110,West,FUR-TA-10003954,Direct Sale,Tables,1421.664,6,0.2,-195.4788
6558,US-2021-131289,08/12/2021,14/12/2021,Standard Class,SP-20620,Stefania Perrino,Servicing,United States,San Francisco,California,94110,West,OFF-AR-10003056,Third Party,Art,8.56,2,0,2.4824
6559,US-2021-124562,08/12/2021,12/12/2021,Standard Class,JP-16135,Julie Prescott,Other,United States,Columbus,Ohio,43229,East,OFF-BI-10001267,Third Party,Binders,12.957,7,0.7,-9.5018
6560,US-2021-158302,08/12/2021,12/12/2021,Second Class,JB-16045,Julia Barnett,Other,United States,Columbus,Ohio,43229,East,OFF-PA-10002615,Third Party,Paper,10.584,3,0.2,3.4398
